URL,Cena,Cena za m²,Adres,Powierzchnia (m²),Liczba pokoi,Ogrzewanie,Rynek,Typ ogłoszeniodawcy,Rok budowy,Rodzaj zabudowy,Okna,Materiał budynku
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-na-nowym-osiedlu-ID4uXGI,790 000 zł,10 344 zł/m²,"ul. Żeglarzy, Rumia, wejherowski, pomorskie",76.37m²,4 pokoje,miejskie,wtórny,biuro nieruchomości,2024,,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-na-bemowie-ID4uA7f,520 000 zł,14 485 zł/m²,"ul. Dywizjonu 303 303, Górce, Bemowo, Warszawa, mazowieckie",35.9m²,1 pokój,inne,wtórny,biuro nieruchomości,2008,,,
https://www.otodom.pl/pl/oferta/reduta-40d-2-pokoje-z-tarasem-29-40-mkw-ID4uBwA,980 000 zł,18 470 zł/m²,"ul. Reduta, Prądnik Czerwony, Prądnik Czerwony, Kraków, małopolskie",53.06m²,2 pokoje,miejskie,wtórny,biuro nieruchomości,2024,,,Brak danych
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-37m2-balkon-bez-prowizji-ID4uosk,Brak danych,Brak danych,"ul. Portowa, Zabłocie, Podgórze, Kraków, małopolskie",37.62m²,2 pokoje,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/funkcjonalne-2-pokojowe-legnica-bieszczadzka-ID4wgtv,365 000 zł,6 648 zł/m²,"Legnica, dolnośląskie",54.9m²,2 pokoje,miejskie,wtórny,biuro nieruchomości,Brak danych,,,
https://www.otodom.pl/pl/oferta/3-pokoje-z-balkonempark-szczesliwickiwum-ID4tada,669 000 zł,15 013 zł/m²,"ul. Karola Dickensa, Szczęśliwice, Ochota, Warszawa, mazowieckie",44.56m²,3 pokoje,miejskie,wtórny,biuro nieruchomości,1966,,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-72m2-balkon-bezposrednio-ID4unyf,898 999 zł,12 393 zł/m²,"Lothara Herbsta, Sołtysowice, Psie Pole, Wrocław, dolnośląskie",72.54m²,4 pokoje,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/nowe-gotowe-do-wprowadzenia-nigdy-niezamieszkale-ID4uAi0,639 000 zł,12 739 zł/m²,"ul. Sielawy 23J, Naramowice, Stare Miasto, Poznań, wielkopolskie",50.16m²,3 pokoje,miejskie,wtórny,biuro nieruchomości,2024,,,Brak danych
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-51m2-balkon-bez-prowizji-ID4updH,Brak danych,Brak danych,"ul. Piasta Kołodzieja, Mistrzejowice, Mistrzejowice, Kraków, małopolskie",51.12m²,3 pokoje,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-29m2-ogrodek-ID4unDA,Brak danych,Brak danych,"ul. Bieszczadzka, Wielki Kack, Gdynia, pomorskie",29.43m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-38m2-balkon-ID4up3J,Brak danych,Brak danych,"ul. Narożna, Raków, Włochy, Warszawa, mazowieckie",38.26m²,2 pokoje,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/3-pokoje-z-loggia-lazienka-wc-gotowe-ID4wgnN,718 999 zł,13 969 zł/m²,"Zofii Gumińskiej, Zawidawie, Psie Pole, Wrocław, dolnośląskie",51.47m²,3 pokoje,miejskie,pierwotny,biuro nieruchomości,2024,,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-40m2-loggia-ID4upap,Brak danych,Brak danych,"ul. Marywilska 19, Żerań, Białołęka, Warszawa, mazowieckie",40.7m²,2 pokoje,brak informacji,pierwotny,deweloper,2024,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-44m2-loggia-ID4umlT,Brak danych,Brak danych,"ul. Słoneczna, Marki, wołomiński, mazowieckie",44.52m²,2 pokoje,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/gotowy-do-zamieszkania-z-m-post-i-ogrodkiem-50m2-ID4uqjh,730 000 zł,12 167 zł/m²,"Potasińskiego 9E, Niepołomice, Niepołomice, wielicki, małopolskie",60m²,3 pokoje,gazowe,wtórny,prywatny,2017,,,
https://www.otodom.pl/pl/oferta/dwupoziomowe-bez-skosow-3-pokojowe-ID4wg0V,750 000 zł,11 029 zł/m²,"ul. Piotrkowska, Ujeścisko-Łostowice, Gdańsk, pomorskie",68m²,3 pokoje,elektryczne,wtórny,prywatny,2001,,,
https://www.otodom.pl/pl/oferta/apartament-w-centrum-wroclawia-pow-62-12-m2-ID4wfFs,1 100 000 zł,17 708 zł/m²,"Różanka, Psie Pole, Wrocław, dolnośląskie",62.12m²,3 pokoje,miejskie,wtórny,biuro nieruchomości,2018,,,Brak danych
https://www.otodom.pl/pl/oferta/gotowe-3-pokojowe-mieszkanie-72m2-2-balkony-ID4ulcL,1 249 000 zł,17 340 zł/m²,"Długa/ul. Gnieźnieńska, Szczepin, Stare Miasto, Wrocław, dolnośląskie",72.03m²,3 pokoje,brak informacji,pierwotny,deweloper,2023,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/cztery-pokoje-z-widokiem-na-rzeke-srodmiescie-ID4weMv,1 820 000 zł,19 570 zł/m²,"ul. Chmielna, Śródmieście, Gdańsk, pomorskie",93m²,4 pokoje,miejskie,wtórny,biuro nieruchomości,2019,,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-53m2-balkon-bez-prowizji-ID4ug6y,Brak danych,Brak danych,"ul. Czesława Miłosza, Redłowo, Gdynia, pomorskie",53.75m²,3 pokoje,brak informacji,pierwotny,deweloper,2027,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-inwestycja-wilanow-ul-herbu-janina-ID4groB,585 000 zł,18 241 zł/m²,"ul. Herbu Janina, Błonia Wilanowskie, Wilanów, Warszawa, mazowieckie",32.07m²,1 pokój,miejskie,wtórny,prywatny,2022,,,
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-62m2-balkon-ID4ulCn,Brak danych,Brak danych,"ul. Ptasia, Orunia-Św. Wojciech-Lipce, Gdańsk, pomorskie",62.91m²,3 pokoje,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/mieszkanie-na-sprzedaz-3-pokoje-i-pietro-ID4wgqC,325 000 zł,6 959 zł/m²,"ul. Młodzieżowa, Ostrów Wielkopolski, ostrowski, wielkopolskie",46.7m²,3 pokoje,miejskie,wtórny,biuro nieruchomości,Brak danych,,,
https://www.otodom.pl/pl/oferta/kawalerka-26-03-mkw-w-global-apartments-katowice-ID4smAW,354 000 zł,13 600 zł/m²,"ul. Zabrska, Śródmieście, Katowice, śląskie",26.03m²,1 pokój,miejskie,wtórny,biuro nieruchomości,2024,,,
https://www.otodom.pl/pl/oferta/nowe-mieszkania-dwupokojowe-w-piotrkowie-kuj-ID4nW1v,204 120 zł,6 004 zł/m²,"ul. Dworcowa, Piotrków Kujawski, Piotrków Kujawski, radziejowski, kujawsko-pomorskie",34m²,2 pokoje,brak informacji,pierwotny,biuro nieruchomości,2022,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/ostatni-penthouse-luksusowe-2-kondygnacje-nowy-ID4uKCG,896 000 zł,11 995 zł/m²,"ul. Grabieniec, Teofilów, Bałuty, Łódź, łódzkie",74.7m²,3 pokoje,miejskie,pierwotny,prywatny,Brak danych,,,Brak danych
https://www.otodom.pl/pl/oferta/jar-3-pokoje-62-50-m2-z-antresola-i-2-balkonami-ID4wgsh,"610 556,72 zł",9 769 zł/m²,"ul. Jana Heweliusza, Wrzosy, Toruń, kujawsko-pomorskie",62.5m²,3 pokoje,miejskie,pierwotny,biuro nieruchomości,2025,,Brak danych,
https://www.otodom.pl/pl/oferta/kawalerka-w-doskonalej-lokalizacji-jezyce-remont-ID4uNU9,295 000 zł,9 365 zł/m²,"ul. Kościelna, Jeżyce, Jeżyce, Poznań, wielkopolskie",31.5m²,1 pokój,gazowe,wtórny,biuro nieruchomości,Brak danych,,,
https://www.otodom.pl/pl/oferta/azurowe-okiennice-ogrod-100m2-taras-40m2-ID4w7im,1 845 000 zł,19 592 zł/m²,"Stegny, Mokotów, Warszawa, mazowieckie",94.17m²,3 pokoje,brak informacji,wtórny,biuro nieruchomości,2014,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/wyremontowane-ustawne-mieszkanie-ID4uViJ,193 000 zł,5 060 zł/m²,"ul. Siemianowicka 34, Chorzów Stary, Chorzów, śląskie",38.14m²,2 pokoje,gazowe,wtórny,prywatny,Brak danych,,,
https://www.otodom.pl/pl/oferta/oddzielne-pokoje-swietna-lokalizacja-parter-ID4uzMJ,759 000 zł,18 485 zł/m²,"ul. Nowolipie, Nowolipki, Wola, Warszawa, mazowieckie",41.06m²,2 pokoje,miejskie,wtórny,biuro nieruchomości,1953,,Brak danych,
https://www.otodom.pl/pl/oferta/rezerwacja-2-pokojowe-mieszkanie-48-47m2-bugaj-ID4w5FS,410 000 zł,8 459 zł/m²,"ul. 20 Stycznia, Pabianice, pabianicki, łódzkie",48.47m²,2 pokoje,miejskie,wtórny,prywatny,2007,,,
https://www.otodom.pl/pl/oferta/4-pok-65m2-z-prywatnym-zamykanym-podworkiem-film-ID4uQWS,715 000 zł,11 000 zł/m²,"ul. Rytownicza, Leśnica, Fabryczna, Wrocław, dolnośląskie",65m²,4 pokoje,gazowe,wtórny,biuro nieruchomości,1906,,,
https://www.otodom.pl/pl/oferta/mieszkanie-w-otulinie-sosnowego-lasu-ID4ufk3,699 000 zł,11 338 zł/m²,"Otwock, otwocki, mazowieckie",61.65m²,3 pokoje,gazowe,wtórny,biuro nieruchomości,Brak danych,,,
https://www.otodom.pl/pl/oferta/mieszkanie-2-pok-53m2-4-pietro-ostatnie-ID4uE0q,395 000 zł,7 453 zł/m²,"ul. Junacka 2, Czechowice-Dziedzice, Czechowice-Dziedzice, bielski, śląskie",53m²,2 pokoje,gazowe,wtórny,prywatny,1975,,,
https://www.otodom.pl/pl/oferta/sprzedam-m-kielce-osiedle-sloneczne-wzgorze-ID4w5HZ,566 400 zł,9 551 zł/m²,"ul. Elizy Orzeszkowej, Osiedle Słoneczne Wzgórze, Kielce, świętokrzyskie",59.3m²,3 pokoje,miejskie,wtórny,prywatny,1982,,,
https://www.otodom.pl/pl/oferta/3-mieszkania-garaz-fotowoltaika-ogrodek-ID4w5GM,1 290 000 zł,5 446 zł/m²,"ul. Henryka Hoyera, Bieżanów, Bieżanów-Prokocim, Kraków, małopolskie",236.85m²,6 pokoi,gazowe,wtórny,prywatny,1986,,,
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-60m2-taras-bezposrednio-ID4uakY,Brak danych,Brak danych,"ul. Do Jaru, Barniewice, Żukowo, kartuski, pomorskie",60.85m²,3 pokoje,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/wow-oferty-promocyjne-parking-komorka-umow-sie-ID4wgrk,475 100 zł,8 469 zł/m²,"Orunia Górna - Gdańsk Południe, Gdańsk, pomorskie",56.1m²,3 pokoje,miejskie,pierwotny,biuro nieruchomości,Brak danych,,,
https://www.otodom.pl/pl/oferta/3-pokoje-gotowe-zakrow-ID4wgnC,608 999 zł,12 002 zł/m²,"ul. Odolanowska, Psie Pole, Psie Pole, Wrocław, dolnośląskie",50.74m²,3 pokoje,miejskie,pierwotny,biuro nieruchomości,2023,,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/nowe-w-markach-64-m-z-parkingiem-i-ogrodem-ID4ucxp,760 000 zł,11 875 zł/m²,"Marki, wołomiński, mazowieckie",64m²,2 pokoje,gazowe,pierwotny,biuro nieruchomości,2023,,,
https://www.otodom.pl/pl/oferta/nowoczesnosc-w-centrum-poznania-zadzwon-ID4wgsl,605 780 zł,13 768 zł/m²,"Wilda, Wilda, Poznań, wielkopolskie",44m²,1 pokój,brak informacji,pierwotny,biuro nieruchomości,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-42m2-loggia-bezposrednio-ID4uitw,535 592 zł,12 479 zł/m²,"ul. Rodańska, Osiedle Paderewskiego-Muchowiec, Katowice, śląskie",42.92m²,2 pokoje,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/przesympatyczna-kawalerka-z-widokiem-na-zielen-ID4uKxG,433 000 zł,13 995 zł/m²,"ul. Szara 7, Siedlce, Gdańsk, pomorskie",30.94m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1976,,,
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-po-remoncie-ul-zielona-ID4twgz,339 000 zł,6 086 zł/m²,"Jastrzębie-Zdrój, śląskie",55.7m²,3 pokoje,brak informacji,wtórny,biuro nieruchomości,Brak danych,,,Brak danych
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-43m2-balkon-bezposrednio-ID4ulUU,507 872 zł,11 800 zł/m²,"ul. Długa, Czarnochowice, Wieliczka, wielicki, małopolskie",43.04m²,2 pokoje,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/gotowe-4-pokojowe-mieszkanie-75m2-2-balkony-ID4ulcH,1 099 000 zł,14 487 zł/m²,"Długa/ul. Gnieźnieńska, Szczepin, Stare Miasto, Wrocław, dolnośląskie",75.86m²,4 pokoje,brak informacji,pierwotny,deweloper,2023,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-33m2-loggia-ID4uqK9,Brak danych,Brak danych,"ul. Tadeusza Wendy, Śródmieście, Gdynia, pomorskie",33.13m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/gotowe-ix-25-od-deweloperaparking-gratis-ID4wgpM,469 400 zł,8 382 zł/m²,"Stare Gliwice, Gliwice, śląskie",56m²,3 pokoje,miejskie,pierwotny,biuro nieruchomości,Brak danych,,,Brak danych
https://www.otodom.pl/pl/oferta/apartament-a14-rowy-5min-od-plazy-ID4r1tY,392 960 zł,10 355 zł/m²,"ul. Polna, Rowy, Ustka, słupski, pomorskie",37.95m²,2 pokoje,elektryczne,pierwotny,deweloper,2025,,,
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-40m2-loggia-bezposrednio-ID4uor1,1 670 000 zł,41 012 zł/m²,"ul. Żelazna, Mirów, Wola, Warszawa, mazowieckie",40.72m²,2 pokoje,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-wlasnosciowe-piwnica-garaz-ID4w830,450 000 zł,7 759 zł/m²,"ul. Jerzego Szaniawskiego, Jadwisin, Serock, legionowski, mazowieckie",58m²,3 pokoje,inne,wtórny,biuro nieruchomości,1975,Brak danych,,Brak danych
https://www.otodom.pl/pl/oferta/2-pokoje-41-m2-wysoki-standard-balkon-ID4uoLs,899 000 zł,21 794 zł/m²,"ul. Gazowa, Kazimierz, Stare Miasto, Kraków, małopolskie",41.25m²,2 pokoje,gazowe,wtórny,biuro nieruchomości,Brak danych,,Brak danych,
https://www.otodom.pl/pl/oferta/3-pokojowe-dwustronne-po-remoncie-balkon-dzialka-ID4uTPG,899 000 zł,12 657 zł/m²,"al. Marcina Kromera, Karłowice, Psie Pole, Wrocław, dolnośląskie",71.03m²,3 pokoje,miejskie,wtórny,prywatny,2007,,,Brak danych
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-60m2-balkon-ID4upr2,587 500 zł,9 693 zł/m²,"ul. Narutowicza, Błonie, Błonie, warszawski zachodni, mazowieckie",60.61m²,3 pokoje,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-55m2-balkon-ID4ucMa,Brak danych,Brak danych,"ul. Warszawska, Ujeścisko-Łostowice, Gdańsk, pomorskie",55.09m²,3 pokoje,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-39m2-balkon-10-83m2-ID4uhoo,845 396 zł,21 198 zł/m²,"ul. Bobrowiecka, Sielce, Mokotów, Warszawa, mazowieckie",39.88m²,2 pokoje,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/segment-z-garazem-146-49m2-ID4uqN8,1 100 000 zł,7 509 zł/m²,"ul. Zygmunta Krasińskiego, Marki, wołomiński, mazowieckie",146.49m²,7 pokoi,gazowe,pierwotny,biuro nieruchomości,2025,,,
https://www.otodom.pl/pl/oferta/4-pokojowy-apartament-88m2-balkon-bezposrednio-ID4ug6Z,1 851 996 zł,21 036 zł/m²,"ul. Kardynała Wyszyńskiego, Śródmieście, Gdynia, pomorskie",88.04m²,4 pokoje,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/2-pokoje-od-zaraz-z-klimatyzacja-ID4ufKo,279 000 zł,6 039 zł/m²,"ul. Ignacego Paderewskiego, Wirek, Ruda Śląska, śląskie",46.2m²,2 pokoje,miejskie,wtórny,prywatny,Brak danych,,,Brak danych
https://www.otodom.pl/pl/oferta/popowice-2-3-pokoje-gotowe-do-wprowadzenia-ID4wgqB,719 999 zł,12 857 zł/m²,"Popowice Północne, Fabryczna, Wrocław, dolnośląskie",56m²,2 pokoje,miejskie,wtórny,biuro nieruchomości,1970,,,
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-81m2-loggia-bez-prowizji-ID4un9X,887 752 zł,10 899 zł/m²,"ul. Unii Lubelskiej, Starołęka Mała, Nowe Miasto, Poznań, wielkopolskie",81.45m²,4 pokoje,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/sprzedam-kawalerke-jelitkowo-bliskosc-morza-ID4wgtJ,470 000 zł,14 757 zł/m²,"ul. Piastowska, Tysiąclecia, Gdańsk, pomorskie",31.85m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1962,,,
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-110m2-2-loggie-ID4uiWA,1 190 411 zł,10 753 zł/m²,"ul. Rodańska, Osiedle Paderewskiego-Muchowiec, Katowice, śląskie",110.71m²,4 pokoje,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/nowoczesne-wyremontowane-mieszkanie-3-pokoje-47m-ID4ueMV,299 000 zł,6 335 zł/m²,"ul. Gródecka 44, Hrubieszów, hrubieszowski, lubelskie",47.2m²,3 pokoje,miejskie,wtórny,biuro nieruchomości,Brak danych,,,Brak danych
https://www.otodom.pl/pl/oferta/nowe-mieszkanie-47-m2-warszawa-mokotow-ID4uAdg,888 300 zł,18 900 zł/m²,"ul. Dywizjonu AK ""Jeleń"", Siekierki, Mokotów, Warszawa, mazowieckie",47m²,2 pokoje,miejskie,wtórny,prywatny,2024,,,
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-54m2-balkon-bez-prowizji-ID4up3W,Brak danych,Brak danych,"ul. Narożna, Raków, Włochy, Warszawa, mazowieckie",54.14m²,3 pokoje,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/wow-oferty-promocyjne-parking-komorka-umow-sie-ID4wgre,392 550 zł,10 552 zł/m²,"Orunia Górna - Gdańsk Południe, Gdańsk, pomorskie",37.2m²,2 pokoje,miejskie,pierwotny,biuro nieruchomości,Brak danych,,,
https://www.otodom.pl/pl/oferta/druga-linia-zabudowy-zielone-podworko-ID4urbn,670 000 zł,13 400 zł/m²,"ul. Górczewska, Ulrychów, Wola, Warszawa, mazowieckie",50m²,3 pokoje,miejskie,wtórny,biuro nieruchomości,1973,,,
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-45m2-balkon-bezposrednio-ID4ug6R,Brak danych,Brak danych,"ul. Czesława Miłosza, Redłowo, Gdynia, pomorskie",45.39m²,2 pokoje,brak informacji,pierwotny,deweloper,2027,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/przytulne-2-pokojowe-mieszkanie-ID4w6Mc,627 000 zł,15 554 zł/m²,"ul. Piotra Wysockiego, Bródno, Targówek, Warszawa, mazowieckie",40.31m²,2 pokoje,brak informacji,pierwotny,biuro nieruchomości,2026,Brak danych,,Brak danych
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-75m2-loggia-ID4uqKT,Brak danych,Brak danych,"ul. Tadeusza Wendy, Śródmieście, Gdynia, pomorskie",75.2m²,3 pokoje,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/sloneczne-mieszkanie-z-widokiem-na-zielen-3-pok-ID4uKE3,949 000 zł,15 408 zł/m²,"ul. Koszykarska, Płaszów, Podgórze, Kraków, małopolskie",61.59m²,3 pokoje,miejskie,wtórny,prywatny,2014,,,Brak danych
https://www.otodom.pl/pl/oferta/kawalerka-31-2m-mokotow-idealna-lokalizacja-ID4w1Cz,565 000 zł,18 109 zł/m²,"ul. Jałtańska, Stegny, Mokotów, Warszawa, mazowieckie",31.2m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1979,,,
https://www.otodom.pl/pl/oferta/mieszkanie-3-pokojowe-przy-parku-kasprowicza-ID4u3UY,479 000 zł,5 585 zł/m²,"ul. ks. Piotra Skargi, Niebuszewo-Bolinko, Śródmieście, Szczecin, zachodniopomorskie",85.77m²,3 pokoje,miejskie,wtórny,biuro nieruchomości,1930,,,
https://www.otodom.pl/pl/oferta/koscieszow-przy-galerii-polnocnej-3-pokoje-nowe-ID4uKw6,829 000 zł,13 264 zł/m²,"ul. Kościeszów, Tarchomin, Białołęka, Warszawa, mazowieckie",62.5m²,3 pokoje,miejskie,wtórny,prywatny,2023,,,Brak danych
https://www.otodom.pl/pl/oferta/mieszkanie-57-m2-piwnica-3-58-m2-ID4qZyc,699 000 zł,12 263 zł/m²,"ul. Nastrojowa, Bukowe-Klęskowo, Prawobrzeże, Szczecin, zachodniopomorskie",57m²,2 pokoje,miejskie,wtórny,prywatny,2018,,,
https://www.otodom.pl/pl/oferta/gotowe-ix-25bez-posrednikowparking-gratis-ID4wgpS,369 870 zł,9 247 zł/m²,"Stare Gliwice, Gliwice, śląskie",40m²,2 pokoje,miejskie,pierwotny,biuro nieruchomości,Brak danych,,,Brak danych
https://www.otodom.pl/pl/oferta/dla-rodziny-3-pokoje-2-logii-ID4wgnJ,748 999 zł,11 762 zł/m²,"Zawidawie, Psie Pole, Wrocław, dolnośląskie",63.68m²,3 pokoje,miejskie,pierwotny,biuro nieruchomości,2024,,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/nowe-trzypokojowe-mieszkanie-dodatkowo-garaz-ID4sMTJ,659 000 zł,10 270 zł/m²,"ul. 42 Pułku Piechoty, Wygoda, Białystok, podlaskie",64.17m²,3 pokoje,brak informacji,wtórny,biuro nieruchomości,2017,,,
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-33m2-balkon-ID4ug1u,Brak danych,Brak danych,"ul. Malinowa, Prądnik Biały, Prądnik Biały, Kraków, małopolskie",33.69m²,2 pokoje,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/200m-metro-lodz-i-400m-piotrkowska-deptak-rabat-ID4w1P6,347 321 zł,9 839 zł/m²,"Centrum, Śródmieście, Łódź, łódzkie",35.3m²,2 pokoje,miejskie,pierwotny,biuro nieruchomości,2025,,,
https://www.otodom.pl/pl/oferta/blisko-morza-i-plazy-winda-balkon-niski-czynsz-ID4wgt4,553 495 zł,11 500 zł/m²,"Ustronie Morskie, Ustronie Morskie, kołobrzeski, zachodniopomorskie",48.13m²,2 pokoje,inne,pierwotny,biuro nieruchomości,2025,,,Brak danych
https://www.otodom.pl/pl/oferta/2-pokoje-balkon-1-pietro-gotowe-do-zamieszkania-ID4wg6l,345 000 zł,7 516 zł/m²,"Sierakowskiego 43/45, Stare Bałuty, Bałuty, Łódź, łódzkie",45.9m²,2 pokoje,miejskie,wtórny,prywatny,Brak danych,,,
https://www.otodom.pl/pl/oferta/mieszkanie-4-pokojowe-93m2-parter-taras-ID4t2Gu,625 000 zł,6 740 zł/m²,"Hutnik, Stalowa Wola, stalowowolski, podkarpackie",92.73m²,4 pokoje,miejskie,wtórny,biuro nieruchomości,Brak danych,,,Brak danych
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-90m2-2-loggie-bezposrednio-ID4u9ME,898 920 zł,9 900 zł/m²,"ul. Dębowa/Senatorska, Górniak, Górna, Łódź, łódzkie",90.8m²,4 pokoje,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/niezwykly-apartament-w-sercu-krakowa-ID4r1k3,2 263 000 zł,21 971 zł/m²,"ul. Rakowicka, Osiedle Oficerskie, Grzegórzki, Kraków, małopolskie",103m²,4 pokoje,gazowe,wtórny,biuro nieruchomości,1919,,,
https://www.otodom.pl/pl/oferta/mieszkanie-w-nowym-bloku-specjalnie-dla-ciebie-ID4wgpD,690 000 zł,13 564 zł/m²,"Malina, Opole, opolskie",50.87m²,2 pokoje,miejskie,wtórny,biuro nieruchomości,2024,,,
https://www.otodom.pl/pl/oferta/sloneczne-i-funkcjonalne-3-pokojowe-w-lagiewnikach-ID4uA69,975 000 zł,15 625 zł/m²,"ul. Aleksandra Fredry, Łagiewniki, Łagiewniki-Borek Fałęcki, Kraków, małopolskie",62.4m²,3 pokoje,miejskie,wtórny,prywatny,2013,,,
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-32m2-loggia-bezposrednio-ID4uleh,609 000 zł,18 866 zł/m²,"Długa/ul. Gnieźnieńska, Szczepin, Stare Miasto, Wrocław, dolnośląskie",32.28m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/mega-rabat-okazja-dodeweloperaparking-gratis-ID4wgq6,560 560 zł,8 898 zł/m²,"Stare Gliwice, Gliwice, śląskie",63m²,4 pokoje,miejskie,pierwotny,biuro nieruchomości,Brak danych,,,Brak danych
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-83m2-2-tarasy-ID4upZ5,1 515 769 zł,18 075 zł/m²,"Kosmonautów/Al. Architektów, Leśnica, Fabryczna, Wrocław, dolnośląskie",83.86m²,4 pokoje,brak informacji,pierwotny,deweloper,2027,Brak danych,Brak danych,Brak danych
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-37m2-bezposrednio-ID4uo52,715 826 zł,19 104 zł/m²,"ul. Pabianicka, Powstańców Śląskich, Krzyki, Wrocław, dolnośląskie",37.47m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych
